imdb_id,original_title,year_of_release,genres,imdb_rating,imdb_votes,story,actors
tt8785426,Jabariya Jodi,2019,"['Action', 'Comedy', 'Drama']",4.2,767.0,A thug helps kidnap grooms in order to avoid paying out dowries for their upcoming marriage.,"['SidharthMalhotra', 'ParineetiChopra', 'JavedJaffrey', 'SanjayMishra', 'AparshaktiKhurana', '']"
tt7228072,Pranaam,2019,"['Action', 'Crime', 'Drama']",7.0,43.0,A peon's son who is an aspiring IAS officer is compelled to change his path leading him to turn into a gangster.,"['RajeevKhandelwal', 'AtulKulkarni', 'AbhimanyuSingh', 'Sameksha', 'VikramGokhale', 'AniruddhDave', 'ApoorvaArora', 'S.M.Zaheer', '']"
tt8902990,The Sky Is Pink,2019,"['Drama', 'Family', 'Romance']",6.6,1659.0,"The Sky Is Pink is the incredible love story of a couple spanning 25 years  told through the lens of their teenage daughter. She is sassy  sardonic  spunky and also...dead. A fact she nonchalantly mentions at the very outset. ""Get over it. It's quite cool actually. You'll see when you get here (which you do know you will right?!)"" Unexpectedly humorous  warm and heart wrenching all at once as the magic of life and beauty of death manifest in one family's unusual  courageous journey in this 100% true story.","['ZairaWasim', 'PriyankaChopra', 'FarhanAkhtar', 'RohitSaraf', '']"
tt9248972,Mission Mangal,2019,"['Drama', 'History']",6.5,7165.0,Based on true events of the Indian Space Research Organisation (ISRO) successfully launching the Mars Orbiter Mission (Mangalyaan)  making it the least expensive mission to Mars.,"['AkshayKumar', 'VidyaBalan', 'NithyaMenon', 'TaapseePannu', 'SonakshiSinha', 'KirtiKulhari', 'H.G.Dattatreya', 'SharmanJoshi', 'SanjayKapoor', 'DalipTahil', 'VikramGokhale', 'MohammedZeeshanAyyub', 'PurabKohli', '']"
tt6836936,Saaho,2019,"['Action', 'Thriller']",5.5,12049.0,This action thriller is about a power battle which is taking place in the higher echelons of power unrelated and unconnected episodes occurring in different parts of the globe  Intertwine in an unforeseen manner to a revelation of mind games. The story delves the audience into the game of a brilliant master mind to reveal the true nature of all that are involved. It challenges the perceptions of who is the hunter and who is the hunted.,"['JacquelineFernandez', 'ShraddhaKapoor', 'Prabhas', 'JackieShroff', 'MandiraBedi', 'NeilNitinMukesh', 'ChunkyPandey', 'ArunVijay', 'MaheshManjrekar', 'EvelynSharma', 'TinnuAnand', 'MichaelSegal', 'PhilipFornah', 'VennelaKishore', '']"
tt9248940,Dream Girl,2019,"['Comedy', 'Romance']",7.5,4077.0,Rom-com Movie  directed by Raaj Shaandilyaa  stars Ayushmann Khurrana who plays a 'dream girl'. In every love story  there is always one trying to win the heart of the other  who could be the 'dream girl'.,"['AyushmannKhurrana', 'NushratBharucha', 'AnnuKapoor', 'RajBhansali', 'ManjotSingh', '']"
tt8144834,Section 375,2019,"['Crime', 'Drama']",8.4,1841.0,A celebrated Bollywood director Rohan Khurana stands accused by a female member of his crew  Anjali Dangle of having raped her at his residence.,"['AkshayeKhanna', 'RichaChadha', 'MeeraChopra', 'RahulBhat', 'Shriswara', 'KishoreKadam', 'KruttikaDesai', 'SandhyaMridul', 'ShrikantYadav', 'VibhawariDeshpande', 'ShamaNivane', 'RajendraShisatkar', 'AnnuupChoudhari', 'ShahnaazDeshpande', '']"
tt8304386,The Zoya Factor,2019,"['Comedy', 'Drama', 'Romance']",4.1,683.0,Based Anuja Chauhan's novel  Zoya Factor is a rom-com about Zoya  an advertising agent and her relationship with the captain of team India  Nikhil Khoda.,"['SonamKapoor', 'DulquerSalmaan', 'SanjayKapoor', '']"
tt6978954,Pal Pal Dil Ke Paas,2019,"['Action', 'Drama', 'Romance']",4.6,562.0,When video blogger Saher Sethi embarks on a tedious trek with mountaineer Karan Sehgal  sparks are bound to fly. But will their love story blossom despite the odds?,"['KaranDeol', 'SahherBambba', 'SimoneSingh', 'SachinKhedekar', '']"
tt8706884,Prassthanam,2019,"['Action', 'Drama']",6.0,272.0,A rural politician marries a widow with kids and gains a respectable position and trusts his stepson more than his own in political matters; thus upsetting his son beyond limits.,"['SanjayDutt', 'JackieShroff', 'AliFazal', 'ManishaKoirala', 'ChunkyPandey', 'SatyajeetDubey', 'AmyraDastur', '']"
tt10816510,P Se Pyaar F Se Faraar,2019,"['Crime', 'Drama', 'Romance']",7.8,777.0,In Mathura  the ancient city immortalized by the legendary love of Lord Krishna and Radha  two college going kids belonging to different class and caste strata of the North Indian society fall in love. The kind of turbulent and violent reactions that follow between the communities of the said lovers makes the revered city of love turn into the city of extreme hate. The questions are  will a modern day Krishna arise within the warring clans and what all he can do to restore the sanity and sanctity of love. The film is a statement against hate crimes which are taking massive tolls on numerous talented youth of this country.,"['BhaveshKumar', 'JimmySheirgill', 'KumudMishra', 'SanjayMishra', 'GirishKulkarni', 'ZakirHussain', 'BrijendraKala', 'AkhilendraMishra', 'AsifBasra', 'NehaJoshi', '']"
tt9378950,Ghost,2019,"['Horror', 'Thriller']",8.7,1379.0,The story of the film follows Karan Khanna  a politician of Indian origin in the United Kingdom  who is accused of killing his wife. He tells his lawyer that a spirit committed the murder and should be tried.,"['SanayaIrani', 'ShivamBhaargava', 'VikramBhatt', 'AmeetChana', 'AnanyaSengupta', 'CarolineWilde', 'MonishaHassen', '']"
tt9420648,Bala,2019,['Comedy'],8.2,1369.0,Focuses on a young man Gaurav Rawat aka Bala (Ayushmann Khurrana) plagued with premature baldness and the way he copes with the situation. Revolving around his everyday struggle due to hair loss  the film also explores Bala's relationship with the two women in his life  played by Yami Gautam and Bhumi Pednekar.,"['AyushmannKhurrana', 'BhumiPednekar', 'YamiGautam', 'JavedJaffrey', 'SaurabhShukla', 'SunitaRajwar', 'SeemaBhargava', 'AbhishekBanerjee', 'DeepikaChikhalia', 'ManojPahwa', 'SachinChaudhary', '']"
tt11007050,#Yaaram,2019,"['Comedy', 'Romance']",5.7,7.0,All set for an arranged marriage  Rohit Bajaj is faced with a rather strange request from his Muslim friend Sahil. As per halala  he convinces Rohit to get hitched to his ex-wife  just for him to remarry her. This twisted tale of love turns into a sour dose of betrayal - all this and more  in the name of friendship.,"['SiddhanthKapoor', 'Prateik', 'AnitaRaj', 'IshitaRaj', 'SubhaRajput', 'NatashaStankovic', '']"
tt7721946,Housefull 4,2019,"['Action', 'Comedy', 'Fantasy']",3.3,4572.0,In 1419 Sitamgarh  3 couples are parted away due to an evil conspiracy. 600 hundred years later in 2019 in London  the couples's reincarnations meet again but this time each one of them is marrying the wrong person. How they come to realize about their true love is what forms the crux of the story.,"['AkshayKumar', 'RiteishDeshmukh', 'BobbyDeol', 'KritiSanon', 'PoojaHegde', 'KritiKharbanda', 'RanaDaggubati', 'SammyJohnHeaney', 'SharadKelkar', 'AakashDabhade', 'ChunkyPandey', 'Ranjeet', 'JohnnyLever', 'SaurabhSachdeva', '']"
tt8108206,Saand Ki Aankh,2019,"['Biography', 'Drama']",8.9,1902.0,Both over the age of 60  Chandro Tomar and Prakashi Tomar inspire other women in India when they demonstrate their expert sharpshooting skills.,"['TaapseePannu', 'BhumiPednekar', 'PrakashJha', 'ViineetKumar', 'PawanChopra', '']"
tt8983180,Made in China,2019,"['Comedy', 'Drama']",6.3,596.0,Story of Failed Gujarati Businessman  who jumps into unknown world of China to get once in a life time business idea  which will change his life.,"['RajkummarRao', 'MouniRoy', 'BomanIrani', 'PareshRawal', 'GajrajRao', 'SumeetVyas', 'AmyraDastur', '']"
tt11046300,Ujda Chaman,2019,['Comedy'],8.1,1440.0,Ujda Chaman is about a 30 -year-old bachelor Chaman Kohli  a Hindi lecturer with Premature Balding and in quest of a beautiful wife. After facing several rejections as a prospective groom because of his baldness  Chaman hits rock bottom when an astrologer gives him a deadline to find himself a wife or remain a celibate forever. This leads Chaman on a Funny and emotional roller coaster ride of self-discovery and acceptance.,"['SunnySinghNijjar', 'MaanviGagroo', 'SaurabhShukla', 'AtulKumar', 'GrushaKapoor', 'GaganArora', 'KarishmaSharma', '']"
tt9176260,Bypass Road,2019,"['Drama', 'Thriller']",7.1,51.0,The Story revolves around a young man Vikram (Neil Nitin Mukesh) who is a fashion prodigy. The story is layered with a murder in town.,"['NeilNitinMukesh', 'AdahSharma', 'GulPanag', 'TaherShabbir', 'ShamaSikander', 'ManishChaudhary', 'RajitKapoor', '']"
tt9179426,Satellite Shankar,2019,"['Action', 'Drama']",4.6,34.0,The extraordinary journey of a soldier that brought a nation together. It stars Sooraj Pancholi and Megha Akash in the lead roles and is directed by Irfan Kamal.,"['SurajPancholi', 'AnilReji', '']"
tt7743400,Jhalki,2019,['Drama'],,,A life-altering disappearance of her 7-year old brother sets Jhalki off on a mission to find him at all costs. Armed with an intimate folk-tale and her own sharp mind  is Jhalki's journey the start of a spiral that will change the lives of thousands for good? What price must she pay to get what she wants? Inspired by true events  with a backdrop of human-trafficking and child-labour  Jhalki becomes an atypical thriller of hope  courage  self-belief and perseverance  seen through the eyes of a 9-year-old girl  who will not stop anywhere short of a triumph.,"['BomanIrani', 'TannishthaChatterjee', 'DivyaDutta', 'SanjaySuri', 'AkhilendraMishra', 'GovindNamdeo', 'YatinKaryekar', 'JoySengupta', 'SaileshDubey', 'BachanPachehra', 'SanchitaGoswami', 'GorakshaSakpal', 'VikramSingh', 'AartiJha', '']"
tt9248934,Marjaavaan,2019,"['Action', 'Romance']",,,"Marjaavaan is an upcoming Indian action romance film directed by Milap Zaveri starring Ritesh Deshmukh  Sidharth Malhotra  Tara Sutaria and Rakul Preet Singh. The co producer of the film Bhushan Kumar described the film as ""a violent  dramatic love story"".","['RiteishDeshmukh', 'SidharthMalhotra', 'TaraSutaria', 'RakulPreetSingh', '']"
tt9172840,Motichoor Chaknachoor,2019,"['Comedy', 'Romance']",,,A hilarious story of a 36-year-old jobless man Pushpender  trying to find a wife and Anita who's also looking for a husband. But there's a catch - Anita wants to settle abroad after marriage.,"['NawazuddinSiddiqui', 'AthiyaShetty', 'VibhaChhibber', 'SanjeevVatsa', 'BhumikaDube', 'DevanshKumar', '']"
tt8876008,Keep Safe Distance,2019,"['Action', 'Thriller']",,,Keep Safe Distance is an upcoming Indian thriller film directed by Rama Mehra and produced by vishnu dhanraj sharma and mahesh sharma under the rama dhanraj production,"['ShahbaazKhan', 'AdiIrani', 'VikasAnand', 'KiranKumar', 'AnilNagrath', 'SagarikaNeha', 'LaxmanSinghRajput', 'PradeepKabra', 'ShilpaGandhi', 'JaiYadav', 'AbhishekKhanna', 'VishnuDhanrajSharma', '']"
tt9495690,Pagalpanti,2019,"['Action', 'Comedy']",,,A tourist group from India sets out on a vacation to only have their trip to turn into a patriotic mission. Will it end well for them?,"['KritiKharbanda', 'JohnAbraham', ""IleanaD'Cruz"", 'AnilKapoor', 'UrvashiRautela', 'Jamie-LeeBeacher', 'AtulSharma', 'SaurabhShukla', 'ArshadWarsi', 'SammyJohnHeaney', 'VaunishaKapoor', 'PulkitSamrat', 'SimranKaur', 'ManojAnand', '']"
tt8110330,Dil Bechara,2019,"['Drama', 'Romance']",,,A love story about two cancer patients.,"['SushantSinghRajput', 'SanjanaSanghi', 'SahilVaid', '']"
tt9680136,Pati Patni Aur Woh,2019,"['Comedy', 'Romance']",,,Chintu Tyagi is an ordinary  middle class man who finds himself torn between his wife and another woman.,"['KartikAaryan', 'BhumiPednekar', 'AnanyaPanday', 'AparshaktiKhurana', '']"
tt8983168,Commando 3,2019,"['Action', 'Thriller']",,,A mysterious man is on an impending mission to attack the country from his base in London. Karan Singh Dogra sets out to hunt down the antagonist aided by the British Intelligence. Will Commando be able to prevent the attack and save the country?,"['VidyutJammwal', 'AdahSharma', 'AngiraDhar', 'SumeetThakur', 'MarkBennington', 'SimranKaur', 'AtharvaVishwakarma', 'AbhilashChaudhary', 'FerynaWazheir', '']"
tt5668770,Mardaani 2,2019,"['Action', 'Drama', 'Thriller']",,,Shivani Shivaji Roy locks horns with the devil incarnate  a young & remorseless serial killer who is raping & murdering young women.,"['RaniMukerji', 'RajeshSharma', 'ShrutiBapna', '']"
tt7059844,Dabangg 3,2019,['Action'],,,Third installment of the Dabanng film series.,"['SalmanKhan', 'SonakshiSinha', 'Sudeep', 'MaheshManjrekar', 'AshwamiManjrekar', 'NawabShah', 'ArbaazKhan', 'AbhilashChaudhary', 'SaieeManjrekar', 'PramodKhanna', 'RajivKachroo', 'ReshLamba', 'ManjitSingh', '']"
tt8504014,Good Newwz,2019,"['Comedy', 'Drama', 'Romance']",,,It is an upcoming Indian romantic comedy film starring Akshay Kumar  Kiara Advani  Kareena Kapoor Khan and Diljit Dosanjh in lead roles.,"['AkshayKumar', 'KareenaKapoor', 'KiaraAdvani', 'TiscaChopra', 'GulshanGrover', 'DiljitDosanjh', 'TanmayDhanania', 'AnjanaSukhani', 'YuktaMookhey', 'AuritraGhosh', 'PreetiKochar', '']"
tt6102396,Kaalakaandi,2018,"['Comedy', 'Thriller']",6.2,1978.0,Unfolding through a course of a night in Mumbai  Kaalakaandi showcases three parallel tracks -- a man who discovers he has terminal illness decides to let go of his principles and live a little; a woman involved in a hit-and-run seeks redemption and two goons must decide if they can trust each other.,"['SaifAliKhan', '']"
tt6275262,Vodka Diaries,2018,"['Mystery', 'Thriller']",5.6,959.0,In the misty town of Manali  ACP Ashwini Dixit attempts to solve a series of mysterious murders happening in a single night  which might be connected to the night club  Vodka Diaries.,"['KayKayMenon', 'RaimaSen', 'MandiraBedi', 'SharibHashmi', 'RishiBhutani', 'HerryTangiri', 'VaishnaviDhanraj', 'SwatiRajput', 'AntaraSrivastava', 'RahulKapoor', 'SurajThapar', 'VikramSakhalkar', '']"
tt4335954,My Birthday Song,2018,['Thriller'],5.5,215.0,After a wild night of impulse and passion  advertising executive Rajiv Kaul must navigate the murky lines between life  death  fact  and fiction.,"['NoraFatehi', 'ElenaKazan', 'SuparnaKrishna', 'Pitobash', 'SameerSharma', 'ZeniaStarr', '']"
tt7723022,Nirdosh,2018,"['Drama', 'Mystery', 'Thriller']",3.8,108.0,Arbaaz Khan plays the role of the investigating officer in a murder case in which Manjari Fadnnis emerges as the prime suspect and is arrested. However  as events unfold  many possibilities and suspects come to the fore.,"['AshmitPatel', 'ManjariFadnnis', 'ManishaKelkar', 'AkashSinha', 'GeetanjaliMishra', 'AstadKale', 'RajkumarKanojia', 'ShilpaKadam', 'FerozBhagat', 'DineshLamba', 'SalmanShaikh', 'YusufHussain', 'PremnathGulati', 'HimanshuManek', '']"
tt7180544,Mukkabaaz,2017,"['Action', 'Drama', 'Sport']",8.1,5434.0,A boxer (Shravan) belonging to upper cast  trains at a gym controlled by a local Don (Bhagwan Das Mishra). Shravan falls for Mishra's niece (Sunaina). The Don does not approve of this match because of previous scuffle between Bhagwan and Shravan. Shravan strives to win Sunaina's hand in marriage and becomes a successful boxer while trying to avoid retaliation from the Don.,"['ViineetKumar', 'JimmySheirgill', 'ZoyaHussain', 'RaviKishan', 'RajeshTailang', 'ShreedharDubey', 'SadhanaSingh', 'ShaktiKumar', 'ChittaranjanTripathy', 'SukheshMishra', 'ShikhaChauhan', 'AbhayJoshi', 'NawazuddinSiddiqui', '']"
tt6395306,Union Leader,2017,['Drama'],7.6,1503.0,UNION LEADER is a drama  105 minutes in length  and it is the story of Jay  who gave up his dream of education to care for his family when he was young and is haunted by the loss of a future that was not to be. But  he is determined to end the cycle of poverty and provide a better life for his family. Jay must fight to keep his family alive with each passing minute. Living in poverty and faced with the looming possibility of death  Jay must struggle against corporate greed and the constant dangers of living on every last penny. Will Jay be able to fulfill his dream? Will Jay be able to bring the bad guys to justice? Will Jay survive  or will he fall to his death like the hundreds that do.,"['RahulBhat', 'TillotamaShome', '']"
