imdb_id,original_title,tags
tt5668770,Mardaani 2,action drama thriller shivani shivaji roy locks horns with the devil incarnate a young & remorseless serial killer who is raping & murdering young women. ranimukerji rajeshsharma shrutibapna 
tt7059844,Dabangg 3,action third installment of the dabanng film series. salmankhan sonakshisinha sudeep maheshmanjrekar ashwamimanjrekar nawabshah arbaazkhan abhilashchaudhary saieemanjrekar pramodkhanna rajivkachroo reshlamba manjitsingh 
tt8504014,Good Newwz,comedy drama romance it is an upcoming indian romantic comedy film starring akshay kumar kiara advani kareena kapoor khan and diljit dosanjh in lead roles. akshaykumar kareenakapoor kiaraadvani tiscachopra gulshangrover diljitdosanjh tanmaydhanania anjanasukhani yuktamookhey auritraghosh preetikochar 
tt6102396,Kaalakaandi,comedy thriller unfolding through a course of a night in mumbai kaalakaandi showcases three parallel tracks -- a man who discovers he has terminal illness decides to let go of his principles and live a little; a woman involved in a hit-and-run seeks redemption and two goons must decide if they can trust each other. saifalikhan 
tt6275262,Vodka Diaries,mystery thriller in the misty town of manali acp ashwini dixit attempts to solve a series of mysterious murders happening in a single night which might be connected to the night club vodka diaries. kaykaymenon raimasen mandirabedi sharibhashmi rishibhutani herrytangiri vaishnavidhanraj swatirajput antarasrivastava rahulkapoor surajthapar vikramsakhalkar 
tt4335954,My Birthday Song,thriller after a wild night of impulse and passion advertising executive rajiv kaul must navigate the murky lines between life death fact and fiction. norafatehi elenakazan suparnakrishna pitobash sameersharma zeniastarr 
tt7723022,Nirdosh,drama mystery thriller arbaaz khan plays the role of the investigating officer in a murder case in which manjari fadnnis emerges as the prime suspect and is arrested. however as events unfold many possibilities and suspects come to the fore. ashmitpatel manjarifadnnis manishakelkar akashsinha geetanjalimishra astadkale rajkumarkanojia shilpakadam ferozbhagat dineshlamba salmanshaikh yusufhussain premnathgulati himanshumanek 
tt7180544,Mukkabaaz,action drama sport a boxer (shravan) belonging to upper cast trains at a gym controlled by a local don (bhagwan das mishra). shravan falls for mishra's niece (sunaina). the don does not approve of this match because of previous scuffle between bhagwan and shravan. shravan strives to win sunaina's hand in marriage and becomes a successful boxer while trying to avoid retaliation from the don. viineetkumar jimmysheirgill zoyahussain ravikishan rajeshtailang shreedhardubey sadhanasingh shaktikumar chittaranjantripathy sukheshmishra shikhachauhan abhayjoshi nawazuddinsiddiqui 
tt6395306,Union Leader,drama union leader is a drama 105 minutes in length and it is the story of jay who gave up his dream of education to care for his family when he was young and is haunted by the loss of a future that was not to be. but he is determined to end the cycle of poverty and provide a better life for his family. jay must fight to keep his family alive with each passing minute. living in poverty and faced with the looming possibility of death jay must struggle against corporate greed and the constant dangers of living on every last penny. will jay be able to fulfill his dream? will jay be able to bring the bad guys to justice? will jay survive or will he fall to his death like the hundreds that do. rahulbhat tillotamashome 
tt7853242,Love Per Square Foot,comedy romance love per sq ft is a feature film which deals with the very common predicaments that faces today's urban youth; finding a house and finding love. through the course of this romantic comedy we see sanjay chaturvedi and karina d'souza desperately seeking a house but realizing the difference between 'ghar' and 'makaan'. vickykaushal angiradhar alankritasahai raghuviryadav ratnapathakshah supriyapathak brijendrakala rekhabhardwaj kunaalroykapur arunodaysingh deepaldoshi ravizachauhan ranbirkapoor asifalibeg 
tt6774212,Aiyaary,action thriller general gurinder singh comes with a proposal to general pratap malik with the intention of bribing him.pratap malik declines in proposal following which gurinder singh threatens him that he will expose his secret unit dsd (data system diagnostics) which conduct secret operations.dnd is lead by colonel abhay singh who finds from his team that one of his honest officer major jai bakshi has been absconding with confidential data of the secret unit. sidharthmalhotra manojbajpayee rakulpreetsingh poojachopra adilhussain kumudmishra naseeruddinshah anupamkher vikramgokhale juhibabbar niveditabhattacharya rajeshtailang lushindubey ajitbhure 
tt5935704,Padmaavat,drama history romance this fictional story is set in 13th century medieval india. a princess of sinhala(modern-day sri lanka) called padmavati falls in love with already married maharawal ratan singh king of chittor. upon their marriage padmavati is crowned queen taking the place of wife of ratan singh and they reside together in joy and splendor. their perfect life takes an unfortunate turn when a banished royal priest chetan convinces sultan of delhi allauddin khilji to attack chittor and capture padmavati for her beauty and luck she could bring him. sultan allaudin khilji convinced by the priest and driven by desire of ultimate power prepares to attack chittorgarh. deepikapadukone ranveersingh shahidkapoor aditiraohydari jimsarbh anupriyagoenka razamurad ujjwalchopra komalchhabria lankeshbhardwaj bhawanimuzamil hriidaymalhotra deepakshreemali manishwadhwa 
tt7617988,Kuchh Bheege Alfaaz,romance every night at 10 kolkata tunes into big fm to listen to 'kuch bheege alfaaz' - an episodic series of unrequited love stories hosted by rj alfaaz who despite his tremendous following prefers staying detached and anonymous. among his many fans is the boisterous archana a girl working at a creative agency - which designs branded memes. she is leukodermic but lives life to the fullest. they meet; or rather talk for the first time over a misplaced call when archana accidentally dials alfaaz's number while trying to connect with her latest blind date. a friendship blossoms between the two strangers hidden behind their digital screens. it quickly translates in to a whirlwind of romance until they bare their true selves to each other. geetanjalithapa zainkhandurrani shrayraitiwari monaambegaonkar sahebbhattacharjee chandrayeeghosh sauravdas debopriya sahilagarwal shefalichauhan soumyamukherjee shankhukarmakar udaishankar moumita 
tt7720254,Jaane kyun de yaaron,drama raghu and abhishek are two young rap singers living in mumbai trying to further their careers by making an album. they are beset by rejection after rejection from cynical and dismissive financiers even though their young fans love them. the tables seem to have turned when they perform at a function and meet shera - a larger-than-life figure who offers them help should they ever meet a problem. his presence is reassuring and he is the strongest character in the film. from here their lives take a downwards spiral. abhishek is accused of driving while drunk and of assaulting a police officer. no-one will listen to him despite the fact that he was not driving and he was a victim of police brutality. the support of their families and their loyalty to one another is all that holds them up at this time. the upshot is that they are misused by corrupt policemen and lawyers and ultimately abhi is found guilty but.. - shera has seen all that has happened has put in place a mechanism that ... akshayanand kabirbedi hiteshbhardwaj abhaybhargav ravirajkande vijukhote ushanadkarni chetnapande dayashankarpandey raghuraja abhisheksharma vikramsingh yashwantsingh 
tt7262178,Veerey Ki Wedding,comedy romance what happens when the most eligible bachelor in delhi veerey messes up his first meeting with the father of his beloved? the most fatal blow to the loved-up couple: no blessing from the father-in-law! not helping the matter further is veerey's elder cousin brother balli who threatens the would-be in-laws with dire consequences if anyone dares to break veerey's heart. pulkitsamrat jimmysheirgill kritikharbanda satishkaushik supriyakarnik yuvikachaudhry payalrajput rajeshbakshi abhishekduhan sumeetsamnani mickymakhija chandanbakshi nishisingh vidyadharkarmakar 
tt7581902,Sonu Ke Titu Ki Sweety,"comedy romance we have always been told that ""marriage"" is a marriage between two families. 'sonu ke titu ki sweety' explores the new age version of the same belief where ""marriage"" is a marriage between two friend circles. what happens when you decide to get married but your best friend and your girlfriend can't see eye to eye. sonu and titu are childhood friends. titu has always been a naïve lover who falls in love easily and sonu has always had to step in to save him. but sweety is the perfect bride and titu is head over heels in love with her. sonu's instinct to protect titu at whatever cost makes him feel that she's too good to be true. what ensues is a war between the best friend and the bride to be. while sweety is trying to impress titu and the family alike sonu is out to sabotage the utopian romance. kartikaaryan nushratbharucha sunnysinghnijjar aloknath madhumaltikapoor ishitaraj pawanchopra ayesharaza deepikaamin rajeshjais virendrasaxena "
